time	I(L1)
Step Information: Lin=10n  (Run: 1/7)
2.250578164348895e-004	9.889638e+000
2.253507851848895e-004	9.886082e+000
2.256437539348895e-004	9.882257e+000
2.259367226848895e-004	9.878219e+000
2.262296914348895e-004	9.874026e+000
2.265226601848895e-004	9.869739e+000
2.268156289348895e-004	9.865416e+000
2.271085976848895e-004	9.861116e+000
2.274015664348895e-004	9.856901e+000
2.276945351848895e-004	9.852825e+000
2.279875039348895e-004	9.848946e+000
2.282804726848895e-004	9.845311e+000
2.285734414348895e-004	9.841970e+000
2.288664101848895e-004	9.838966e+000
2.291593789348895e-004	9.836337e+000
2.294523476848895e-004	9.834114e+000
2.297453164348895e-004	9.832322e+000
2.300382851848895e-004	9.830983e+000
2.303312539348895e-004	9.830111e+000
2.306242226848896e-004	9.829710e+000
2.309171914348896e-004	9.829784e+000
2.312101601848896e-004	9.830325e+000
2.315031289348896e-004	9.831321e+000
2.317960976848897e-004	9.832752e+000
2.320890664348897e-004	9.834596e+000
2.323820351848897e-004	9.836821e+000
2.326750039348897e-004	9.839394e+000
2.329679726848897e-004	9.842274e+000
2.332609414348898e-004	9.845419e+000
2.335539101848898e-004	9.848783e+000
2.338468789348898e-004	9.852316e+000
2.341398476848898e-004	9.855969e+000
2.344328164348899e-004	9.859691e+000
2.347257851848899e-004	9.863428e+000
2.350187539348899e-004	9.867128e+000
2.353117226848899e-004	9.870743e+000
2.356046914348899e-004	9.874223e+000
2.358976601848900e-004	9.877521e+000
2.361906289348900e-004	9.880592e+000
2.364835976848900e-004	9.883400e+000
2.367765664348900e-004	9.885907e+000
2.370695351848901e-004	9.888083e+000
2.373625039348901e-004	9.889898e+000
2.376554726848901e-004	9.891335e+000
2.379484414348901e-004	9.892378e+000
2.382414101848901e-004	9.893014e+000
2.385343789348902e-004	9.893242e+000
2.388273476848902e-004	9.893061e+000
2.391203164348902e-004	9.892479e+000
2.394132851848902e-004	9.891508e+000
2.397062539348902e-004	9.890165e+000
2.399992226848903e-004	9.888475e+000
2.402921914348903e-004	9.886463e+000
2.405851601848903e-004	9.884161e+000
2.408781289348903e-004	9.881602e+000
2.411710976848904e-004	9.878826e+000
2.414640664348904e-004	9.875875e+000
2.417570351848904e-004	9.872787e+000
2.420500039348904e-004	9.869611e+000
2.423429726848904e-004	9.866387e+000
2.426359414348905e-004	9.863163e+000
2.429289101848905e-004	9.859982e+000
2.432218789348905e-004	9.856890e+000
2.435148476848905e-004	9.853924e+000
2.438078164348906e-004	9.851127e+000
2.441007851848906e-004	9.848534e+000
2.443937539348906e-004	9.846178e+000
2.446867226848906e-004	9.844091e+000
2.449796914348907e-004	9.842298e+000
2.452726601848907e-004	9.840818e+000
2.455656289348907e-004	9.839672e+000
2.458585976848907e-004	9.838871e+000
2.461515664348908e-004	9.838420e+000
2.464445351848908e-004	9.838324e+000
2.467375039348908e-004	9.838579e+000
2.470304726848908e-004	9.839178e+000
2.473234414348908e-004	9.840110e+000
2.476164101848909e-004	9.841357e+000
2.479093789348909e-004	9.842899e+000
2.482023476848909e-004	9.844713e+000
2.484953164348909e-004	9.846769e+000
2.487882851848910e-004	9.849037e+000
2.490812539348910e-004	9.851483e+000
2.493742226848910e-004	9.854073e+000
2.496671914348910e-004	9.856768e+000
2.499601601848910e-004	9.859529e+000
2.502531289348911e-004	9.862319e+000
2.505460976848911e-004	9.865099e+000
2.508390664348911e-004	9.867830e+000
2.511320351848911e-004	9.870477e+000
2.514250039348912e-004	9.873002e+000
2.517179726848912e-004	9.875373e+000
2.520109414348912e-004	9.877558e+000
2.523039101848912e-004	9.879529e+000
2.525968789348912e-004	9.881263e+000
2.528898476848913e-004	9.882736e+000
2.531828164348913e-004	9.883933e+000
2.534757851848913e-004	9.884839e+000
2.537687539348913e-004	9.885446e+000
2.540617226848914e-004	9.885746e+000
2.543546914348914e-004	9.885742e+000
2.546476601848914e-004	9.885435e+000
2.549406289348914e-004	9.884832e+000
2.552335976848914e-004	9.883947e+000
2.555265664348915e-004	9.882795e+000
2.558195351848915e-004	9.881392e+000
2.561125039348915e-004	9.879764e+000
2.564054726848915e-004	9.877932e+000
2.566984414348915e-004	9.875925e+000
2.569914101848916e-004	9.873773e+000
2.572843789348916e-004	9.871506e+000
2.575773476848916e-004	9.869158e+000
2.578703164348916e-004	9.866761e+000
2.581632851848917e-004	9.864350e+000
2.584562539348917e-004	9.861957e+000
2.587492226848917e-004	9.859614e+000
2.590421914348917e-004	9.857355e+000
2.593351601848917e-004	9.855208e+000
2.596281289348918e-004	9.853203e+000
2.599210976848918e-004	9.851365e+000
2.602140664348918e-004	9.849718e+000
2.605070351848918e-004	9.848282e+000
2.608000039348919e-004	9.847075e+000
2.610929726848919e-004	9.846111e+000
2.613859414348919e-004	9.845402e+000
2.616789101848919e-004	9.844952e+000
2.619718789348919e-004	9.844767e+000
2.622648476848920e-004	9.844845e+000
2.625578164348920e-004	9.845183e+000
2.628507851848920e-004	9.845774e+000
2.631437539348920e-004	9.846606e+000
2.634367226848921e-004	9.847666e+000
2.637296914348921e-004	9.848936e+000
2.640226601848921e-004	9.850396e+000
2.643156289348921e-004	9.852025e+000
2.646085976848921e-004	9.853798e+000
2.649015664348922e-004	9.855689e+000
2.651945351848922e-004	9.857671e+000
2.654875039348922e-004	9.859715e+000
2.657804726848922e-004	9.861794e+000
2.660734414348923e-004	9.863876e+000
2.663664101848923e-004	9.865935e+000
2.666593789348923e-004	9.867943e+000
2.669523476848923e-004	9.869870e+000
2.672453164348923e-004	9.871693e+000
2.675382851848924e-004	9.873386e+000
2.678312539348924e-004	9.874930e+000
2.681242226848924e-004	9.876304e+000
2.684171914348924e-004	9.877489e+000
2.687101601848924e-004	9.878472e+000
2.690031289348925e-004	9.879244e+000
2.692960976848925e-004	9.879793e+000
2.695890664348925e-004	9.880116e+000
2.698820351848925e-004	9.880210e+000
2.701750039348926e-004	9.880077e+000
2.704679726848926e-004	9.879722e+000
2.707609414348926e-004	9.879150e+000
2.710539101848926e-004	9.878374e+000
2.713468789348926e-004	9.877404e+000
2.716398476848927e-004	9.876258e+000
2.719328164348927e-004	9.874952e+000
2.722257851848927e-004	9.873507e+000
2.725187539348927e-004	9.871943e+000
2.728117226848928e-004	9.870285e+000
2.731046914348928e-004	9.868555e+000
2.733976601848928e-004	9.866777e+000
2.736906289348928e-004	9.864978e+000
2.739835976848928e-004	9.863181e+000
2.742765664348929e-004	9.861413e+000
2.745695351848929e-004	9.859695e+000
2.748625039348929e-004	9.858054e+000
2.751554726848929e-004	9.856508e+000
2.754484414348930e-004	9.855081e+000
2.757414101848930e-004	9.853787e+000
2.760343789348930e-004	9.852646e+000
2.763273476848930e-004	9.851669e+000
2.766203164348930e-004	9.850870e+000
2.769132851848931e-004	9.850258e+000
2.772062539348931e-004	9.849838e+000
2.774992226848931e-004	9.849615e+000
2.777921914348931e-004	9.849589e+000
2.780851601848932e-004	9.849760e+000
2.783781289348932e-004	9.850121e+000
2.786710976848932e-004	9.850666e+000
2.789640664348932e-004	9.851386e+000
2.792570351848932e-004	9.852268e+000
2.795500039348933e-004	9.853300e+000
2.798429726848933e-004	9.854465e+000
2.801359414348933e-004	9.855745e+000
2.804289101848933e-004	9.857121e+000
2.807218789348933e-004	9.858576e+000
2.810148476848934e-004	9.860085e+000
2.813078164348934e-004	9.861629e+000
2.816007851848934e-004	9.863186e+000
2.818937539348934e-004	9.864733e+000
2.821867226848935e-004	9.866251e+000
2.824796914348935e-004	9.867718e+000
2.827726601848935e-004	9.869116e+000
2.830656289348935e-004	9.870424e+000
2.833585976848935e-004	9.871627e+000
2.836515664348936e-004	9.872708e+000
2.839445351848936e-004	9.873655e+000
2.842375039348936e-004	9.874455e+000
2.845304726848936e-004	9.875100e+000
2.848234414348937e-004	9.875599e+000
2.850000000000000e-004	9.875834e+000
Step Information: Lin=10µ  (Run: 7/7)
0.000000000000000e+000	-5.986868e-001
